sessionid;query_desc;type;total;time;branchcode;categorycode
971cb58f5311fa365065ad28fa0598d0;"kw,wrdl: ciencia, docencia y tecnologia";biblio;44;"2019-10-16 12:13:39";FING;S
971cb58f5311fa365065ad28fa0598d0;"ti,phr:Ciencia, Docencia y Tecnología, ";biblio;2;"2019-10-16 12:13:59";FING;S
a896a2d1a03f6c296cb1d59f6792e9c0;"au,wrdl: angela celli";biblio;2;"2019-11-08 11:23:54";FING;BIOINGENIE
9090c6c71acf63c0126e2429d66274a4;"kw,wrdl: chapman";biblio;6;"2019-11-26 16:52:41";FING;BIOINGENIE
99d8157f441fa2391c9ad2b3be60c317;"au,wrdl: Alberts";biblio;8;"2019-12-03 20:19:51";FING;BIBLIOTECA
82fa01c3f3546b8faed07a33360184f0;"ti,wrdl: Alberts";biblio;1;"2019-12-10 20:55:16";FING;BIBLIOTECA
82fa01c3f3546b8faed07a33360184f0;"au,wrdl: Alberts";biblio;8;"2019-12-10 20:56:43";FING;BIBLIOTECA
2600a6046baa6a7b473cac43b1d08683;"kw,wrdl: matematicas avanzadas";biblio;10;"2020-02-06 13:20:00";FING;BIBLIOTECA
2600a6046baa6a7b473cac43b1d08683;"kw,wrdl: james glyn";biblio;1;"2020-02-06 13:24:27";FING;BIBLIOTECA
2600a6046baa6a7b473cac43b1d08683;"kw,wrdl: churchill";biblio;6;"2020-02-06 13:25:20";FING;BIBLIOTECA
be09dff3564241c5751a7088825cc1e5;"kw,wrdl: cooper";biblio;39;"2020-02-10 08:48:44";FING;INVI
be09dff3564241c5751a7088825cc1e5;"kw,wrdl: lodish";biblio;6;"2020-02-10 08:49:51";FING;INVI
fefd5b65e3ee6086df6a58e1874494c6;"kw,wrdl: lodish";biblio;6;"2020-02-10 08:50:18";FING;INVI
e2e2822bcd61797e8c44229ba6b2e899;"au,wrdl: lodish";biblio;5;"2020-02-10 09:34:19";FING;INVI
fefd5b65e3ee6086df6a58e1874494c6;"ti,wrdl: física para ciencias e ingenieria";biblio;12;"2020-02-10 10:19:25";FING;INVI
70b80d5a357c727f532fc708e215d38c;"au,wrdl: lodish";biblio;5;"2020-02-10 09:58:00";FING;INVI
70b80d5a357c727f532fc708e215d38c;"au,wrdl: lodish";biblio;5;"2020-02-10 10:01:00";FING;INVI
70b80d5a357c727f532fc708e215d38c;"au,wrdl: lodish";biblio;5;"2020-02-10 11:22:00";FING;INVI
70b80d5a357c727f532fc708e215d38c;"su:""BIOLOGIA CELULAR"", ";biblio;77;"2020-02-10 11:23:00";FING;INVI
70b80d5a357c727f532fc708e215d38c;"ti,wrdl: Fisica para la ciencias e ingenieria";biblio;0;"2020-02-10 11:27:00";FING;INVI
70b80d5a357c727f532fc708e215d38c;"ti,wrdl: Fisica para la ciencias e ingeniería";biblio;0;"2020-02-10 11:28:00";FING;INVI
70b80d5a357c727f532fc708e215d38c;"ti,wrdl: Fisica para la ciencias e ingeniería";biblio;0;"2020-02-10 11:28:00";FING;INVI
70b80d5a357c727f532fc708e215d38c;"ti,wrdl: Física para la ciencias e ingeniería";biblio;0;"2020-02-10 11:28:00";FING;INVI
76c644fb8c30c0dd34867857813fe4ad;"au,wrdl: Lodish";biblio;5;"2020-02-10 11:53:12";FING;INVI
6cf11ca6a75fcc8c40a5bb4000a15c29;"au,wrdl: lodish";biblio;5;"2020-02-10 11:53:18";FING;INVI
201082fa978649cc4349e0618d1d752c;"au,wrdl: Lodish";biblio;5;"2020-02-10 11:53:22";FING;INVI
b2030f41ba797da853c6b50e555bd5ac;"au,wrdl: lodish";biblio;5;"2020-02-10 11:53:30";FING;INVI
70b80d5a357c727f532fc708e215d38c;"au,wrdl: lodish";biblio;5;"2020-02-10 11:54:00";FING;INVI
0d01c335ab0958568a7c99f707ebda5b;"au,wrdl: Lodish";biblio;5;"2020-02-10 11:54:17";FING;INVI
0d01c335ab0958568a7c99f707ebda5b;"au,wrdl: Lodish";biblio;5;"2020-02-10 11:54:18";FING;INVI
0d01c335ab0958568a7c99f707ebda5b;"au,wrdl: Lodish";biblio;5;"2020-02-10 11:54:18";FING;INVI
edb4789ef88556ec9d637532d7047999;"au,wrdl: Lodish";biblio;5;"2020-02-10 11:54:18";FING;INVI
004b558a99d2134be6d493ce442187d5;"au,wrdl: Lodish";biblio;5;"2020-02-10 11:54:18";FING;INVI
0d01c335ab0958568a7c99f707ebda5b;"au,wrdl: Lodish";biblio;5;"2020-02-10 11:54:20";FING;INVI
0d01c335ab0958568a7c99f707ebda5b;"au,wrdl: Lodish";biblio;5;"2020-02-10 11:54:21";FING;INVI
0d01c335ab0958568a7c99f707ebda5b;"au,wrdl: Lodish";biblio;5;"2020-02-10 11:54:21";FING;INVI
70b80d5a357c727f532fc708e215d38c;"su:""CROMOSOMAS"", ";biblio;25;"2020-02-10 11:57:54";FING;INVI
70b80d5a357c727f532fc708e215d38c;"au,wrdl: serway";biblio;12;"2020-02-10 12:01:43";FING;INVI
a14243fb02d0b1ea989d6223c42355cf;"au,wrdl: serway";biblio;12;"2020-02-10 12:02:21";FING;INVI
a14243fb02d0b1ea989d6223c42355cf;"au,wrdl: serway";biblio;12;"2020-02-10 12:02:22";FING;INVI
70b80d5a357c727f532fc708e215d38c;"kw,wrdl: ciencia hoy";biblio;438;"2020-02-10 12:08:07";FING;INVI
ff91e026b4e0641b4e5a656687fea10a;"au,wrdl: saway";biblio;0;"2020-02-10 20:08:00";FING;INVI
ff91e026b4e0641b4e5a656687fea10a;"au,wrdl: saway";biblio;0;"2020-02-10 20:09:27";FING;INVI
ff91e026b4e0641b4e5a656687fea10a;"kw,wrdl: saway";biblio;0;"2020-02-10 20:09:37";FING;INVI
ff91e026b4e0641b4e5a656687fea10a;"kw,wrdl: ciencia hoy";biblio;438;"2020-02-10 20:10:05";FING;INVI
ff91e026b4e0641b4e5a656687fea10a;"au,wrdl: serway";biblio;12;"2020-02-10 20:10:26";FING;INVI
ff91e026b4e0641b4e5a656687fea10a;"au,wrdl: serway";biblio;12;"2020-02-10 20:10:26";FING;INVI
ff91e026b4e0641b4e5a656687fea10a;"au,wrdl: serway";biblio;12;"2020-02-10 20:10:27";FING;INVI
e7f17e632e39aa5cde0092b0672a486e;"au,wrdl: lodish";biblio;5;"2020-02-13 12:38:00";FING;INVI
e7f17e632e39aa5cde0092b0672a486e;"su:""BIOLOGIA MOLECULAR"", ";biblio;73;"2020-02-13 12:40:00";FING;INVI
e7f17e632e39aa5cde0092b0672a486e;"kw,wrdl: serwAY";biblio;12;"2020-02-13 12:43:00";FING;INVI
e7f17e632e39aa5cde0092b0672a486e;l-format:cr;biblio;143;"2020-02-13 12:49:10";FING;INVI
e7f17e632e39aa5cde0092b0672a486e;"mc-itype,phr:LIB l-format:cr";biblio;47;"2020-02-13 12:49:52";FING;INVI
392a35500148cfcaf26425f5aadc5573;"au,wrdl: lodish";biblio;5;"2020-02-17 11:56:49";FING;INVI
392a35500148cfcaf26425f5aadc5573;"su:""BIOLOGIA CELULAR"", ";biblio;77;"2020-02-17 11:57:50";FING;INVI
392a35500148cfcaf26425f5aadc5573;"ti,wrdl: serway";biblio;2;"2020-02-17 12:00:51";FING;INVI
392a35500148cfcaf26425f5aadc5573;"mc-itype,phr:LIB l-format:cr";biblio;47;"2020-02-17 12:05:02";FING;INVI
9733f097ccd431e5e0a4f4772c7f2a74;"au,wrdl: ross";biblio;72;"2020-02-20 11:47:00";FING;INVI
9733f097ccd431e5e0a4f4772c7f2a74;"au,wrdl: Ross, Michael";biblio;10;"2020-02-20 11:48:00";FING;INVI
9733f097ccd431e5e0a4f4772c7f2a74;"au,wrdl: Ross, Michael";biblio;10;"2020-02-20 12:21:38";FING;INVI
9733f097ccd431e5e0a4f4772c7f2a74;"su:""TEJIDO CARTILAGINOSO"", ";biblio;14;"2020-02-20 12:23:17";FING;INVI
9733f097ccd431e5e0a4f4772c7f2a74;"au,wrdl: latarjet";biblio;10;"2020-02-20 12:28:22";FING;INVI
838cf0e28f1c200ad84f42f995b0678f;"kw,wrdl: zill";biblio;12;"2020-02-21 14:10:46";FING;BIBLIOTECA
838cf0e28f1c200ad84f42f995b0678f;"kw,wrdl: zill";biblio;12;"2020-02-21 14:10:48";FING;BIBLIOTECA
838cf0e28f1c200ad84f42f995b0678f;"kw,wrdl: zill";biblio;12;"2020-02-21 14:10:49";FING;BIBLIOTECA
838cf0e28f1c200ad84f42f995b0678f;"kw,wrdl: zill";biblio;12;"2020-02-21 14:10:49";FING;BIBLIOTECA
838cf0e28f1c200ad84f42f995b0678f;"kw,wrdl: boyce";biblio;6;"2020-02-21 14:11:32";FING;BIBLIOTECA
93e6f72fb8ee3dc635c439a6f8f08051;"au,wrdl: chang";biblio;7;"2020-02-27 12:23:00";FING;INVI
93e6f72fb8ee3dc635c439a6f8f08051;"kw,wrdl: cooper";biblio;39;"2020-02-27 12:29:00";FING;INVI
4df4c77ce21e3fc785afedbbceb20184;"au,wrdl: Darwin";biblio;1;"2020-03-11 14:54:45";FING;BIBLIOTECA
4df4c77ce21e3fc785afedbbceb20184;"su:""TEORIA DE LA EVOLUCION"", ";biblio;16;"2020-03-11 14:55:09";FING;BIBLIOTECA
ccf733740decd45d70accfbb559e9453;"kw,wrdl: mupad";biblio;0;"2020-03-18 12:09:30";FING;BIBLIOTECA
ccf733740decd45d70accfbb559e9453;"kw,wrdl: matlab";biblio;47;"2020-03-18 12:09:38";FING;BIBLIOTECA
ccf733740decd45d70accfbb559e9453;"ti,wrdl: matlab";biblio;16;"2020-03-18 12:10:03";FING;BIBLIOTECA
ccf733740decd45d70accfbb559e9453;"ti,wrdl: mupad";biblio;0;"2020-03-18 12:10:24";FING;BIBLIOTECA
ccf733740decd45d70accfbb559e9453;"ti,wrdl: matlab";biblio;16;"2020-03-18 12:10:33";FING;BIBLIOTECA
ccf733740decd45d70accfbb559e9453;"ti,wrdl: matlab";biblio;16;"2020-03-18 12:10:47";FING;BIBLIOTECA
ccf733740decd45d70accfbb559e9453;"ti,wrdl: matlab, su-to:Análisis numérico";biblio;1;"2020-03-18 12:11:01";FING;BIBLIOTECA
ccf733740decd45d70accfbb559e9453;"su,wrdl: mupad";biblio;0;"2020-03-18 12:11:21";FING;BIBLIOTECA
ccf733740decd45d70accfbb559e9453;"su,wrdl: matlab";biblio;21;"2020-03-18 12:11:25";FING;BIBLIOTECA
80ddd33f3fb7b44bf3bb39c78102e453;"kw,wrdl: frumento";biblio;6;"2020-03-31 09:58:00";FING;BIBLIOTECA
80ddd33f3fb7b44bf3bb39c78102e453;"kw,wrdl: frumento";biblio;6;"2020-03-31 10:00:10";FING;BIBLIOTECA
ae980079f9b35eab0cf24b0d816d8de1;"ti,wrdl: termodinamica";biblio;26;"2020-04-03 21:10:35";FING;BIBLIOTECA
b008b60497268aea0c954920ecfa3004;"kw,wrdl: electromedicina";biblio;71;"2020-04-04 22:18:35";FING;BIBLIOTECA
6f56f9548f8187c230be866a9b16a0d9;"kw,wrdl: la celula";biblio;169;"2020-04-13 21:15:03";FING;BIBLIOTECA
d3f015d761e5610d8e43be391268050a;"kw,wrdl: churchill";biblio;6;"2020-04-15 14:35:00";FING;BIBLIOTECA
c1830631f9f6506709f02bafbd055beb;"kw,wrdl: serway";biblio;12;"2020-04-17 10:15:34";FING;BIBLIOTECA
e655f3cf34fbf4736809e497e5ccdb61;"au,wrdl: Kaplan";biblio;5;"2020-04-26 15:27:36";FING;BIBLIOTECA
e655f3cf34fbf4736809e497e5ccdb61;"au,wrdl: Kaplan, au:Kaplan, Wilfred";biblio;3;"2020-04-26 15:27:56";FING;BIBLIOTECA
a6a8f2a1169e0e64dc9d961d464e488e;"kw,wrdl: Wunsch";biblio;3;"2020-04-28 17:36:01";FING;BIBLIOTECA
356bc80be39093cdadc94dcb0b29c0d2;"kw,wrdl: cooper";biblio;39;"2020-05-05 17:03:23";FING;BIBLIOTECA
356bc80be39093cdadc94dcb0b29c0d2;"au,wrdl: cooper";biblio;11;"2020-05-05 17:03:40";FING;BIBLIOTECA
07cfcaa28de2190567805336d781ecf2;mc-itype,phr:LIB;biblio;3605;"2020-05-20 18:53:59";FING;BIBLIOTECA
94b5355363bc24ef18c9c8d74268c218;"kw,wrdl: griffiths genetica 9 edicion pdf";biblio;0;"2020-06-19 14:37:54";FING;BIBLIOTECA
94b5355363bc24ef18c9c8d74268c218;"kw,wrdl: griffiths genetica 9 edicion pdf";biblio;0;"2020-06-19 14:37:59";FING;BIBLIOTECA
7f3ad1359f75f7b7be6b981b9ae94f3c;"kw,wrdl: de robertis";biblio;8;"2020-06-24 12:28:00";FING;S
5ef7dc34799362881ee243a72b130afa;"au,wrdl: kaplan";biblio;5;"2020-06-25 17:55:22";FING;BIBLIOTECA
5ef7dc34799362881ee243a72b130afa;"an:""3536"", ";biblio;3;"2020-06-25 17:56:50";FING;BIBLIOTECA
6a985e2afa6e3c2867de0f13098db57d;"kw,wrdl: daurgiras";biblio;0;"2020-07-23 17:42:11";FING;BIBLIOTECA
6a985e2afa6e3c2867de0f13098db57d;"kw,wrdl: manual de dialisis";biblio;1;"2020-07-23 17:42:21";FING;BIBLIOTECA
6a985e2afa6e3c2867de0f13098db57d;"an:""1699"", ";biblio;1;"2020-07-23 17:42:34";FING;BIBLIOTECA
6c3db0b9ca7f2c814282e431e04182c9;"kw,wrdl: electrónica digital";biblio;180;"2020-08-14 17:07:07";FING;BIBLIOTECA
6f308f7eaabf5bab52c589d9b5ba0bbc;"kw,wrdl: electrónica digital";biblio;180;"2020-08-19 11:29:52";FING;BIBLIOTECA
6f308f7eaabf5bab52c589d9b5ba0bbc;"kw,wrdl: TOCCI Ronald";biblio;7;"2020-08-19 11:30:18";FING;BIBLIOTECA
6f308f7eaabf5bab52c589d9b5ba0bbc;"kw,wrdl: Schilling";biblio;3;"2020-08-19 11:32:58";FING;BIBLIOTECA
d1e9a25cf278f065dbe597d4db7a70ca;"kw,wrdl: prometheus";biblio;4;"2020-08-25 10:58:29";FING;BIBLIOTECA
ccd5b710bcc706a07f5d31f4226377f4;mc-itype,phr:TE;biblio;42;"2020-09-15 10:15:44";FING;BIOINGENIE
ccd5b710bcc706a07f5d31f4226377f4;mc-itype,phr:TE;biblio;42;"2020-09-15 10:16:50";FING;BIOINGENIE
5afee099ec9c517fcd1502f7b0b57f6f;"kw,wrdl: prometheus";biblio;4;"2020-09-29 00:30:39";FING;BIBLIOTECA
4362eb8b496d7ace6505b60bbe6fe3fb;"kw,wrdl: prometheus";biblio;4;"2020-09-30 10:21:36";FING;BIBLIOTECA
513b85802d8b8b664018a30c07255dbd;"kw,wrdl: prometheus";biblio;4;"2020-10-13 10:19:08";FING;BIBLIOTECA
426c43bef5d4ea2872e6c022aa612e9d;"kw,wrdl: prometheus";biblio;4;"2020-10-15 10:04:21";FING;BIBLIOTECA
8f82c005de143e7e2fea06cbc399dc01;"kw,wrdl: prometheus";biblio;4;"2020-11-04 08:28:19";FING;BIBLIOTECA
8f82c005de143e7e2fea06cbc399dc01;"kw,wrdl: prometheus";biblio;4;"2020-11-04 11:21:07";FING;BIBLIOTECA
8f82c005de143e7e2fea06cbc399dc01;"kw,wrdl: prometheus";biblio;4;"2020-11-04 11:28:14";FING;BIBLIOTECA
0dc79d9c81be40ec7e21a8d002f78f17;"kw,wrdl: la célula";biblio;169;"2020-12-14 08:53:14";FING;BIBLIOTECA
f16265276a943cd12c959dc8437565a5;"kw,wrdl: lodish";biblio;6;"2020-12-15 09:41:34";FING;BIBLIOTECA
f16265276a943cd12c959dc8437565a5;"kw,wrdl: alberts la celula";biblio;8;"2020-12-15 09:41:58";FING;BIBLIOTECA
f16265276a943cd12c959dc8437565a5;"kw,wrdl: cooper la celula";biblio;5;"2020-12-15 09:43:18";FING;BIBLIOTECA
f16265276a943cd12c959dc8437565a5;"kw,wrdl: alberts la celula";biblio;8;"2020-12-15 09:44:19";FING;BIBLIOTECA
17231852e2365082dd3951284489aba9;"kw,wrdl: alberts";biblio;9;"2021-02-11 09:55:11";FING;BIBLIOTECA
4633ae41e2d5e5546933636b9033ecbd;"ti,wrdl: introduccion a la biologia";biblio;3;"2021-03-10 09:45:56";FING;BIBLIOTECA
b38dcae962ab6b1c0dea984355f5193b;"kw,wrdl: fox mcdonald";biblio;2;"2021-03-11 10:13:47";FING;BIBLIOTECA
b38dcae962ab6b1c0dea984355f5193b;"kw,wrdl: fox mcdonald 4ta edicion";biblio;0;"2021-03-11 10:15:56";FING;BIBLIOTECA
b38dcae962ab6b1c0dea984355f5193b;"kw,wrdl: fox mcdonald";biblio;2;"2021-03-11 10:16:00";FING;BIBLIOTECA
b38dcae962ab6b1c0dea984355f5193b;"kw,wrdl: Introducción a la mecánica de fluidos.";biblio;9;"2021-03-11 10:17:24";FING;BIBLIOTECA
112dffaf17bd8871809188a2356bf222;"kw,wrdl: Fisiología";biblio;228;"2021-03-18 10:54:25";FING;BIBLIOTECA
112dffaf17bd8871809188a2356bf222;"kw,wrdl: Rhoades Bell";biblio;0;"2021-03-18 10:54:44";FING;BIBLIOTECA
112dffaf17bd8871809188a2356bf222;"kw,wrdl: Fisiología Médica";biblio;41;"2021-03-18 10:55:04";FING;BIBLIOTECA
112dffaf17bd8871809188a2356bf222;"kw,wrdl: Silverthorn";biblio;3;"2021-03-18 10:56:00";FING;BIBLIOTECA
1a6c4501cf984ea27577b0a27d95eafa;"su,wrdl: fisiolo";biblio;242;"2021-03-20 20:33:17";FING;BIBLIOTECA
1a6c4501cf984ea27577b0a27d95eafa;"su,wrdl: fisiolo";biblio;242;"2021-03-20 20:33:17";FING;BIBLIOTECA
1a6c4501cf984ea27577b0a27d95eafa;"kw,wrdl: fisiolog";biblio;261;"2021-03-20 20:33:32";FING;BIBLIOTECA
1a6c4501cf984ea27577b0a27d95eafa;"ti,wrdl: fisiolog";biblio;87;"2021-03-20 20:33:42";FING;BIBLIOTECA
1a6c4501cf984ea27577b0a27d95eafa;"ti,wrdl: fisiologia";biblio;63;"2021-03-20 20:34:30";FING;BIBLIOTECA
1a6c4501cf984ea27577b0a27d95eafa;"au,wrdl: SILVERTHORN";biblio;3;"2021-03-20 20:35:19";FING;BIBLIOTECA
930fc7752c289183895973000d6456a3;"kw,wrdl: frumento biofisica";biblio;6;"2021-03-22 16:21:28";FING;BIBLIOTECA
5dc66beb11a862a142510a1fd49cbcdf;"kw,wrdl: lodish";biblio;6;"2021-03-24 10:52:52";FING;BIBLIOTECA
5dc66beb11a862a142510a1fd49cbcdf;"kw,wrdl: lodish";biblio;6;"2021-03-24 10:52:52";FING;BIBLIOTECA
5dc66beb11a862a142510a1fd49cbcdf;"kw,wrdl: Silverthon";biblio;0;"2021-03-24 10:53:41";FING;BIBLIOTECA
5dc66beb11a862a142510a1fd49cbcdf;"kw,wrdl: Fisiologia";biblio;228;"2021-03-24 10:53:51";FING;BIBLIOTECA
5dc66beb11a862a142510a1fd49cbcdf;"kw,wrdl: Fisiologia";biblio;228;"2021-03-24 10:53:51";FING;BIBLIOTECA
5dc66beb11a862a142510a1fd49cbcdf;"kw,wrdl: alberts";biblio;9;"2021-03-24 10:55:54";FING;BIBLIOTECA
5dc66beb11a862a142510a1fd49cbcdf;"kw,wrdl: alberts";biblio;9;"2021-03-24 10:55:55";FING;BIBLIOTECA
5dc66beb11a862a142510a1fd49cbcdf;"kw,wrdl: dispositivos electronicos";biblio;36;"2021-03-24 11:01:20";FING;BIBLIOTECA
5dc66beb11a862a142510a1fd49cbcdf;"kw,wrdl: dispositivos electronicos";biblio;36;"2021-03-24 11:01:21";FING;BIBLIOTECA
4f575b22d132e4ddbe5496ec9ed36808;"ti:derecho a la salud, ";biblio;0;"2021-03-26 07:59:00";FING;DOCENTE
4f575b22d132e4ddbe5496ec9ed36808;"ti:estudios, ";biblio;30;"2021-03-26 07:59:00";FING;DOCENTE
4f575b22d132e4ddbe5496ec9ed36808;"ti:estudios, ";biblio;30;"2021-03-26 07:59:00";FING;DOCENTE
77b8fa9421403c22bc7266e4aa3bab64;"kw,wrdl: ingenieria del transito";biblio;2;"2021-03-26 11:55:27";FING;DOCENTE
77b8fa9421403c22bc7266e4aa3bab64;"kw,wrdl: logistica";biblio;6;"2021-03-26 12:00:00";FING;DOCENTE
f83fb21f38fd84b2980ca9e146abf14d;"kw,wrdl: garcia";biblio;191;"2021-03-29 09:44:21";FING;S
518bb3b581bd94b2e7e58352c3276a25;"kw,wrdl: prometheus";biblio;4;"2021-04-06 10:25:18";FING;BIBLIOTECA
dd6cdfbbf290a7ce46e3f6bde31612a4;"kw,wrdl: schilling";biblio;3;"2021-04-06 12:25:22";FING;BIBLIOTECA
dd6cdfbbf290a7ce46e3f6bde31612a4;"kw,wrdl: schilling";biblio;3;"2021-04-06 15:56:40";FING;BIBLIOTECA
c7cf929cf8d0dc3ff13998beb7e1252c;"kw,wrdl: Fisiología";biblio;228;"2021-04-09 13:43:33";FING;BIBLIOTECA
c7cf929cf8d0dc3ff13998beb7e1252c;"kw,wrdl: Fisiología humana";biblio;45;"2021-04-09 13:44:52";FING;BIBLIOTECA
a15340977fa5d64acfc96efeae0c51db;"au,wrdl: Vaughan";biblio;2;"2021-04-21 13:25:46";FING;BIBLIOTECA
b8fd0b7139064b8186fd60bbd9b9c8dc;"kw,wrdl: celula or ti,phr: biología celular not au,wrdl: cooper";biblio;371;"2021-04-29 09:36:00";FING;S
b8fd0b7139064b8186fd60bbd9b9c8dc;"kw,wrdl: biología";biblio;244;"2021-04-29 10:55:00";FING;S
b8fd0b7139064b8186fd60bbd9b9c8dc;"kw,wrdl: biología";biblio;244;"2021-04-29 11:11:25";FING;S
1517311b0fc8713b370861c774b0f40f;"kw,wrdl: Electronica";biblio;759;"2021-05-03 09:12:00";FING;BIBLIOTECA
26ef6c57e6ab95bf351c7eafd1ad7e82;"kw,wrdl: biología";biblio;244;"2021-05-04 11:55:00";FING;S
26ef6c57e6ab95bf351c7eafd1ad7e82;"kw,wrdl: biología";biblio;244;"2021-05-04 12:12:17";FING;S
26ef6c57e6ab95bf351c7eafd1ad7e82;"kw,wrdl: biología";biblio;244;"2021-05-04 12:12:18";FING;S
26ef6c57e6ab95bf351c7eafd1ad7e82;"kw,wrdl: biología";biblio;244;"2021-05-04 12:17:37";FING;S
567714d91357a44dc68cc72d5d0057e7;"au,wrdl: hib";biblio;9;"2021-05-04 15:22:00";FING;BIBLIOTECA
d0d676c5b7cfb03e947455dd1e35bb3c;"kw,wrdl: ross";biblio;75;"2021-05-04 15:25:30";FING;BIBLIOTECA
d0d676c5b7cfb03e947455dd1e35bb3c;"kw,wrdl: ross, itype:LIB";biblio;16;"2021-05-04 15:25:40";FING;BIBLIOTECA
8298992239318146df8c34706481a650;"au:ross, ";biblio;17;"2021-05-04 15:37:47";FING;BIBLIOTECA
5aaae322142a9e52c599f9e6e646b642;"callnum,wrdl: Electrotenia";biblio;0;"2021-05-13 19:25:49";FING;BIBLIOTECA
5aaae322142a9e52c599f9e6e646b642;"kw,wrdl: Electrotenia";biblio;0;"2021-05-13 19:26:35";FING;BIBLIOTECA
5aaae322142a9e52c599f9e6e646b642;"ti,wrdl: Electrotenia";biblio;0;"2021-05-13 19:26:40";FING;BIBLIOTECA
5aaae322142a9e52c599f9e6e646b642;"au,wrdl: Cooper";biblio;11;"2021-05-13 19:28:31";FING;BIBLIOTECA
5aaae322142a9e52c599f9e6e646b642;"au,wrdl: Cooper, itype:LIB";biblio;9;"2021-05-13 19:28:41";FING;BIBLIOTECA
5aaae322142a9e52c599f9e6e646b642;"callnum,wrdl: Electricidad";biblio;0;"2021-05-13 20:06:07";FING;BIBLIOTECA
5aaae322142a9e52c599f9e6e646b642;"ti,wrdl: Electrotecnia";biblio;7;"2021-05-13 20:07:16";FING;BIBLIOTECA
5aaae322142a9e52c599f9e6e646b642;"ti,wrdl: Electrotecnia";biblio;7;"2021-05-13 20:07:31";FING;BIBLIOTECA
5aaae322142a9e52c599f9e6e646b642;"ti,wrdl: Electrotecnia";biblio;7;"2021-05-13 20:08:26";FING;BIBLIOTECA
5aaae322142a9e52c599f9e6e646b642;"ti,wrdl: Electrotecnia";biblio;7;"2021-05-13 20:08:30";FING;BIBLIOTECA
6376feb3d4429e56d7d95dc12fb06767;"kw,wrdl: incubadoras";biblio;38;"2021-05-17 18:18:47";FING;BIBLIOTECA
083067aa75b561cf65093fa14b699265;"kw,wrdl: thermodynamic";biblio;8;"2021-06-07 12:22:20";FING;BIBLIOTECA
4e9afe1e5214da24e50dcad744d04ac1;"kw,wrdl: boylestad, ";biblio;6;"2021-06-23 09:34:42";FING;BIBLIOTECA
4e9afe1e5214da24e50dcad744d04ac1;"kw,wrdl: boylestad, ";biblio;6;"2021-06-23 09:34:42";FING;BIBLIOTECA
c7397e9e9f63f6901d4e43854b24f244;"kw,wrdl: grooss, ";biblio;10;"2021-06-30 11:59:28";FING;S
9ecdcae872179c7b87564dbcd705c3c8;"au,wrdl: stephen king, ";biblio;4;"2021-07-06 19:16:53";FING;AGRO
9ecdcae872179c7b87564dbcd705c3c8;"au,wrdl: bram stocker, ";biblio;0;"2021-07-06 19:27:31";FING;AGRO
9ecdcae872179c7b87564dbcd705c3c8;"au,wrdl: bram stoker, ";biblio;1;"2021-07-06 19:27:45";FING;AGRO
9ecdcae872179c7b87564dbcd705c3c8;"ti,wrdl: sherlock, ";biblio;2;"2021-07-06 19:29:01";FING;AGRO
9ecdcae872179c7b87564dbcd705c3c8;"ti,wrdl: conan doyle, ";biblio;0;"2021-07-06 19:29:27";FING;AGRO
9ecdcae872179c7b87564dbcd705c3c8;"ti,wrdl: doyle, ";biblio;0;"2021-07-06 19:29:38";FING;AGRO
17c14048adc1a2c2b61ceac7127a7267;"kw,wrdl: Prometheus, ";biblio;4;"2021-07-07 18:21:12";FING;BIBLIOTECA
17c14048adc1a2c2b61ceac7127a7267;"kw,wrdl: sobotta, ";biblio;9;"2021-07-07 18:22:36";FING;BIBLIOTECA
17c14048adc1a2c2b61ceac7127a7267;"kw,wrdl: Prometheus, ";biblio;4;"2021-07-07 18:23:34";FING;BIBLIOTECA
782bdf91eb9349fb55513cd0e039e596;"kw,wrdl: biomateriale, ";biblio;248;"2021-08-12 11:03:01";FING;BIBLIOTECA
782bdf91eb9349fb55513cd0e039e596;"kw,wrdl: biomateriale, itype:LIB";biblio;50;"2021-08-12 11:05:11";FING;BIBLIOTECA
673c79dfbdd9725f5057abefdd039bfa;"kw,wrdl: biomateriales, ";biblio;248;"2021-08-12 13:38:23";FING;BIBLIOTECA
673c79dfbdd9725f5057abefdd039bfa;"kw,wrdl: biomateriales, itype:LIB";biblio;50;"2021-08-12 13:38:31";FING;BIBLIOTECA
c0d7a416d66da123aec5ea4d5347cd56;"kw,wrdl: schaum, ";biblio;7;"2021-08-23 12:40:20";FING;BIBLIOTECA
c0d7a416d66da123aec5ea4d5347cd56;"kw,wrdl: circuitos electricos, ";biblio;61;"2021-08-23 12:40:59";FING;BIBLIOTECA
0c7b0de1abae560f5af5aa3343207458;"kw,wrdl: circuitos electricos, ";biblio;61;"2021-08-24 08:50:32";FING;BIBLIOTECA
c448ad4c7867df3876742fc0d0106fd9;"kw,wrdl: mezquita, ";biblio;3;"2021-08-25 08:45:17";FING;BIBLIOTECA
1c9d98869fe96d73e630ceffe274397b;"kw,wrdl: Boyce Di Prima, ";biblio;0;"2021-08-26 16:04:23";FING;BIBLIOTECA
1c9d98869fe96d73e630ceffe274397b;"kw,wrdl: Ecuaciones diferenciales, ";biblio;108;"2021-08-26 16:05:50";FING;BIBLIOTECA
1c9d98869fe96d73e630ceffe274397b;"kw,wrdl: Ecuaciones diferenciales y problemas con valores en la frontera, ";biblio;6;"2021-08-26 16:07:03";FING;BIBLIOTECA
